gene_id	transcript_id	Sample_TB.2463.31A	Sample_TB.2463.31B	Sample_TB.2463.32A	Sample_TB.2463.32B	Sample_TB.2463.33A	Sample_TB.2463.33B	Sample_TB.2463.34A	Sample_TB.2463.34B	Sample_TB.2463.35A	Sample_TB.2463.35B	Sample_TB.2463.36A	Sample_TB.2463.36B	Sample_TB.2463.37B	Sample_TB.2463.38B	Sample_TB.2463.39B	Sample_TB.2463.40B	Sample_TB.2463.41B	Sample_TB.2463.42B	Sample_TB.2463.43B	Sample_TB.2463.44B	Sample_TB.2463.45B	Sample_TB.2463.46B	Sample_TB.2463.47B	Sample_TB.2463.48B
MSTRG.308	1137_t	6.48515613151149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.308	MSTRG.308.2	6.48515613151149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.309	MSTRG.309.2	5.52653531751391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.309	12726_t	5.52653531751391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.31	7152_t	2.56442113566121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.310	12204_t	1.12426083502661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.310	MSTRG.310.2	1.12426083502661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.311	6542_t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.312	6704_t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.313	11454_t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.314	MSTRG.314.1	1.02906483649805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.315	8919_t	1.71831316383948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.316	MSTRG.316.1	8.42430348249111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.316	1029_t	8.42430348249111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.317	888_t	1.32611752176909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.32	6254_t	0.819255649245147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.33	14897_t	0.923664395564816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.33	MSTRG.33.2	0.923664395564816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.34	6784_t	2.15364319069592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.35	14325_t	3.51651364099776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.36	15237_t	4.44408091638846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.36	MSTRG.36.2	4.44408091638846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.37	MSTRG.37.1	6.10587737001278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.38	MSTRG.38.1	0	16.6259591201667	11.2324046433215	60.7217544280757	7.27690190365752	13.229400968361	25.3969251265996	14.6056618926356	13.4911300203193	8.82707165838767	46.6628496220788	53.8528438488854	12.3487780379766	0	5.91680158604818	35.1651364099776	10.9094755091365	12.5787092632934	12.970312263023	40.8993196674329	21.5364319069592	10.6089401741528	30.2573914962079	10.7525495063035
MSTRG.39	MSTRG.39.2	1.85905998488331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.39	14766_t	1.85905998488331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4	11474_t	1.40405058041519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.4	MSTRG.4.2	1.40405058041519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.40	1393_t	2.36672063441927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.41	7427_t	1.76541433167753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.42	12115_t	0.90961273795719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.42	MSTRG.42.2	0.90961273795719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.43	MSTRG.43.2	0.896045792191955	0	0	1.40405058041519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17011248960869	0	0	0	0	0
MSTRG.43	12075_t	0.896045792191955	0	0	1.40405058041519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17011248960869	0	0	0	0	0
MSTRG.44	11536_t	3.24257806575574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.45	14974_t	0	0	1.17217121366592	9.91770500830589	0.585056244804343	1.08085935525191	6.5067099470916	1.07682159534796	1.32611752176909	0	5.37627475315173	6.18675235355125	1.84732879112963	0	1.29195222187395	0.90961273795719	1.01764622833546	3.27702259698059	0.85915658191974	10.1183475152395	0.882707165838767	3.33306068729134	1.2822105678306	1.02906483649805
MSTRG.45	MSTRG.45.2	0	0	1.17217121366592	9.91770500830589	0.585056244804343	1.08085935525191	6.5067099470916	1.07682159534796	1.32611752176909	0	5.37627475315173	6.18675235355125	1.84732879112963	0	1.29195222187395	0.90961273795719	1.01764622833546	3.27702259698059	0.85915658191974	10.1183475152395	0.882707165838767	3.33306068729134	1.2822105678306	1.02906483649805
MSTRG.46	MSTRG.46.1	0	13.2406074875815	3.33306068729134	15.3865268139673	6.17438901898829	3.31592119050835	10.6502428548867	7.03302728199553	2.97531150249177	0.585056244804343	10.8085935525191	15.8020098715082	4.30728638139185	0	0.889923279300232	12.5446410906874	7.4241028242615	13.8549659334722	14.0405058041519	33.5907577687227	9.0961273795719	3.05293868500639	7.37330084320632	11.1690355649566
MSTRG.46	MSTRG.46.2	0	13.2406074875815	3.33306068729134	15.3865268139673	6.17438901898829	3.31592119050835	10.6502428548867	7.03302728199553	2.97531150249177	0.585056244804343	10.8085935525191	15.8020098715082	4.30728638139185	0	0.889923279300232	12.5446410906874	7.4241028242615	13.8549659334722	14.0405058041519	33.5907577687227	9.0961273795719	3.05293868500639	7.37330084320632	11.1690355649566
MSTRG.47	15255_t	2.5839044437479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.47	MSTRG.47.2	2.5839044437479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.48	14397_t	1.77984655860046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.49	9878_t	0.585056244804343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.49	MSTRG.49.2	0.585056244804343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.5	12863_t	2.65223504353819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.50	7375_t	1.02906483649805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.51	MSTRG.51.2	0.85915658191974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.51	7376_t	0.85915658191974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.52	1179_t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.53	12282_t	3.97835256530728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.54	7091_t	9.91770500830589	0.292528122402171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.55	16118_t	6.41105283915302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.56	16121_t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.57	MSTRG.57.1	0.923664395564816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.58	16123_t	1.07682159534796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.59	13246_t	5.86085606832961	0.991770500830589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6	9311_t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.60	4974_t	3.33306068729134	1.2822105678306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.60	MSTRG.60.2	3.33306068729134	1.2822105678306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.61	7048_t	1.01764622833546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.62	11514_t	4.949401882841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.63	6224_t	9.29529992441657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.63	MSTRG.63.2	9.29529992441657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.63	MSTRG.63.3	9.29529992441657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.64	3601_t	42.6009714195469	1.17217121366592	0	0.877584367206514	0	0	0	0	0	0	0	0	1.40405058041519	0	0	0	0	0	0	0	0	2.56442113566121	0	0
MSTRG.64	MSTRG.64.1	42.6009714195469	1.17217121366592	0	0.877584367206514	0	0	0	0	0	0	0	0	1.40405058041519	0	0	0	0	0	0	0	0	2.56442113566121	0	0
MSTRG.65	6650_t	1.76541433167753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.66	2251_t	0.90961273795719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.66	MSTRG.66.2	0.90961273795719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.67	13579_t	5.37627475315173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.68	10558_t	3.24257806575574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.69	382_t	2.21061412700557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.7	766_t	5.12884227132242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.7	MSTRG.7.2	5.12884227132242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.70	9194_t	2.24852167005322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.70	MSTRG.70.2	2.24852167005322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.71	1066_t	1.29195222187395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.72	MSTRG.72.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.73	MSTRG.73.1	0.292528122402171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.73	12211_t	0.292528122402171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.74	12212_t	4.1162593459922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.75	13761_t	6.01409607343818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.76	15742_t	2.80810116083037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.76	MSTRG.76.2	2.80810116083037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.77	10461_t	5.30447008707638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.78	MSTRG.78.1	1.98354100166118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.78	5625_t	1.98354100166118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.79	14371_t	1.2822105678306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.8	265_t	2.45776694773544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.80	MSTRG.80.1	0	7.73240923727766	0	4.41353582919383	2.22204045819423	7.69326340698363	29.8428802584434	0	2.36672063441927	3.51651364099776	6.94239350581412	4.97297808083691	7.5660154867634	0.929529992441657	1.07682159534796	6.63058760884547	8.00930951370209	8.96045792191955	11.1361542363922	41.5648978004167	8.42430348249111	11.6275699968656	7.27690190365752	10.1764622833546
MSTRG.81	MSTRG.81.1	0	220.435941125184	58.1378499843278	603.982858003574	93.6234530068626	90.1181214169662	384.042992118124	119.171648512821	133.288782041654	128.878346575265	396.203065459657	317.981034477897	176.849130160445	34.3174491990794	86.7406698112782	137.856099615452	35.9809590554671	193.473824590093	171.033518609265	460.879642808928	225.439978700746	79.2031718577207	274.190012410738	152.194107897361
MSTRG.82	8925_t	1.07682159534796	108.741636785066	21.3581587032056	301.071386176497	64.342224476933	66.5038364806667	411.386820061649	74.9332288686892	102.786239389162	49.8646651884377	205.633167960532	163.239750564751	102.307735987422	18.5368504826141	59.9950923712442	75.6504235020057	95.7030297943186	196.744657303495	179.870768215865	390.333014150752	85.2922630714306	21.9396091801629	252.921089128948	132.922788919157
MSTRG.82	MSTRG.82.2	1.07682159534796	108.741636785066	21.3581587032056	301.071386176497	64.342224476933	66.5038364806667	411.386820061649	74.9332288686892	102.786239389162	49.8646651884377	205.633167960532	163.239750564751	102.307735987422	18.5368504826141	59.9950923712442	75.6504235020057	95.7030297943186	196.744657303495	179.870768215865	390.333014150752	85.2922630714306	21.9396091801629	252.921089128948	132.922788919157
MSTRG.83	849_t	5.86085606832961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.84	7534_t	3.33306068729134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.85	5085_t	1.01764622833546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.85	MSTRG.85.2	1.01764622833546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.86	12294_t	1.23735047071025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.87	13506_t	6.5067099470916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.87	MSTRG.87.2	6.5067099470916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.88	14747_t	11.8336031720964	3.51651364099776	0.991770500830589	0.292528122402171	0	1.85905998488331	3.23046478604389	1.32611752176909	0	0	0	3.69465758225926	11.2324046433215	0	0.90961273795719	7.12352359834824	0.819255649245147	0.85915658191974	0	0	1.11102022909711	0	1.02906483649805	1.10530706350278
MSTRG.88	MSTRG.88.2	11.8336031720964	3.51651364099776	0.991770500830589	0.292528122402171	0	1.85905998488331	3.23046478604389	1.32611752176909	0	0	0	3.69465758225926	11.2324046433215	0	0.90961273795719	7.12352359834824	0.819255649245147	0.85915658191974	0	0	1.11102022909711	0	1.02906483649805	1.10530706350278
MSTRG.89	13093_t	1.76541433167753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.9	15938_t	4.61832197782408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.90	13098_t	5.45767642774314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.91	8840_t	1.79209158438391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.91	MSTRG.91.2	1.79209158438391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.92	8841_t	2.16171871050383	0.929529992441657	0	1.32611752176909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.93	2081_t	3.31592119050835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.94	8167_t	3.37278250507983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.94	MSTRG.94.2	3.37278250507983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.95	5529_t	2.5839044437479	0.90961273795719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.96	3475_t	5.33953967580139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.97	13116_t	0.292528122402171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.97	MSTRG.97.2	0.292528122402171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.98	7788_t	4.1162593459922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.98	MSTRG.98.2	4.1162593459922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.99	10701_t	0.85915658191974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
